1309121001001;0013I040003;LP ADRIANA BLUE WASH DENIM;GUMMO,FEMALE,PANTS,3;27;WASH DENIM;#000000;215000;1;1;LP ADRIANA BLUE WASH DENIM;LP ADRIANA BLUE WASH DENIM;0;GUMMO FEMALE PANTSLP ADRIANA BLUE WASH DENIM;GUMMO FEMALE PANTSLP ADRIANA BLUE WASH DENIM;GUMMO-FEMALE-PANTSLP-ADRIANA-BLUE-WASH-DENIM;
1309121001001;0013I040004;LP ADRIANA BLUE WASH DENIM;GUMMO,FEMALE,PANTS,3;28;WASH DENIM;#000000;215000;1;3;LP ADRIANA BLUE WASH DENIM;LP ADRIANA BLUE WASH DENIM;0;GUMMO FEMALE PANTSLP ADRIANA BLUE WASH DENIM;GUMMO FEMALE PANTSLP ADRIANA BLUE WASH DENIM;GUMMO-FEMALE-PANTSLP-ADRIANA-BLUE-WASH-DENIM;
1309121001001;0013I040005;LP ADRIANA BLUE WASH DENIM;GUMMO,FEMALE,PANTS,3;29;WASH DENIM;#000000;215000;1;2;LP ADRIANA BLUE WASH DENIM;LP ADRIANA BLUE WASH DENIM;0;GUMMO FEMALE PANTSLP ADRIANA BLUE WASH DENIM;GUMMO FEMALE PANTSLP ADRIANA BLUE WASH DENIM;GUMMO-FEMALE-PANTSLP-ADRIANA-BLUE-WASH-DENIM;
1309121001001;0013I040006;LP ADRIANA BLUE WASH DENIM;GUMMO,FEMALE,PANTS,3;30;WASH DENIM;#000000;215000;1;3;LP ADRIANA BLUE WASH DENIM;LP ADRIANA BLUE WASH DENIM;0;GUMMO FEMALE PANTSLP ADRIANA BLUE WASH DENIM;GUMMO FEMALE PANTSLP ADRIANA BLUE WASH DENIM;GUMMO-FEMALE-PANTSLP-ADRIANA-BLUE-WASH-DENIM;
1310111001001;0013J020071;LP BELFON DARK YELLOW;GUMMO,MALE,PANTS,3;28;YELLOW;#000000;235000;1;3;LP BELFON DARK YELLOW;LP BELFON DARK YELLOW;0;GUMMO MALE PANTSLP BELFON DARK YELLOW;GUMMO MALE PANTSLP BELFON DARK YELLOW;GUMMO-MALE-PANTSLP-BELFON-DARK-YELLOW;
1310111001001;0013J020072;LP BELFON DARK YELLOW;GUMMO,MALE,PANTS,3;30;YELLOW;#000000;235000;1;8;LP BELFON DARK YELLOW;LP BELFON DARK YELLOW;0;GUMMO MALE PANTSLP BELFON DARK YELLOW;GUMMO MALE PANTSLP BELFON DARK YELLOW;GUMMO-MALE-PANTSLP-BELFON-DARK-YELLOW;
1310111001001;0013J020073;LP BELFON DARK YELLOW;GUMMO,MALE,PANTS,3;32;YELLOW;#000000;235000;1;8;LP BELFON DARK YELLOW;LP BELFON DARK YELLOW;0;GUMMO MALE PANTSLP BELFON DARK YELLOW;GUMMO MALE PANTSLP BELFON DARK YELLOW;GUMMO-MALE-PANTSLP-BELFON-DARK-YELLOW;
1310111001001;0013J020074;LP BELFON DARK YELLOW;GUMMO,MALE,PANTS,3;34;YELLOW;#000000;235000;1;3;LP BELFON DARK YELLOW;LP BELFON DARK YELLOW;0;GUMMO MALE PANTSLP BELFON DARK YELLOW;GUMMO MALE PANTSLP BELFON DARK YELLOW;GUMMO-MALE-PANTSLP-BELFON-DARK-YELLOW;
1310111001001;0013J020075;LP BELFON DARK YELLOW;GUMMO,MALE,PANTS,3;36;YELLOW;#000000;235000;1;1;LP BELFON DARK YELLOW;LP BELFON DARK YELLOW;0;GUMMO MALE PANTSLP BELFON DARK YELLOW;GUMMO MALE PANTSLP BELFON DARK YELLOW;GUMMO-MALE-PANTSLP-BELFON-DARK-YELLOW;
1310111001002;0013J030030;LP DONOV DARK YELLOW;GUMMO,MALE,PANTS,3;28;YELLOW;#000000;235000;1;4;LP DONOV DARK YELLOW;LP DONOV DARK YELLOW;0;GUMMO MALE PANTSLP DONOV DARK YELLOW;GUMMO MALE PANTSLP DONOV DARK YELLOW;GUMMO-MALE-PANTSLP-DONOV-DARK-YELLOW;
